scene_id,scene_label,real_hour,real_elapsed_s
1,T1_night_no_pv,2.216666666666667,7980.0
1,T1_night_no_pv,2.2333333333333334,8040.0
1,T1_night_no_pv,2.25,8100.0
1,T1_night_no_pv,2.2666666666666666,8160.0
1,T1_night_no_pv,2.283333333333333,8220.0
1,T1_night_no_pv,2.3,8280.0
1,T1_night_no_pv,2.316666666666667,8340.0
1,T1_night_no_pv,2.3333333333333335,8400.0
1,T1_night_no_pv,2.35,8460.0
1,T1_night_no_pv,2.3666666666666667,8520.0
1,T1_night_no_pv,2.3833333333333333,8580.0
1,T1_night_no_pv,2.4,8640.0
1,T1_night_no_pv,2.4166666666666665,8700.0
1,T1_night_no_pv,2.433333333333333,8760.0
1,T1_night_no_pv,2.45,8820.0
1,T1_night_no_pv,2.466666666666667,8880.0
1,T1_night_no_pv,2.4833333333333334,8940.0
1,T1_night_no_pv,2.5,9000.0
1,T1_night_no_pv,2.5166666666666666,9060.0
1,T1_night_no_pv,2.533333333333333,9120.0
1,T1_night_no_pv,2.55,9180.0
1,T1_night_no_pv,2.566666666666667,9240.0
1,T1_night_no_pv,2.5833333333333335,9300.0
1,T1_night_no_pv,2.6,9360.0
1,T1_night_no_pv,2.6166666666666667,9420.0
1,T1_night_no_pv,2.6333333333333333,9480.0
1,T1_night_no_pv,2.65,9540.0
1,T1_night_no_pv,2.6666666666666665,9600.0
1,T1_night_no_pv,2.683333333333333,9660.0
1,T1_night_no_pv,2.7,9720.0
1,T1_night_no_pv,2.716666666666667,9780.0
1,T1_night_no_pv,2.7333333333333334,9840.0
1,T1_night_no_pv,2.75,9900.0
1,T1_night_no_pv,2.7666666666666666,9960.0
1,T1_night_no_pv,2.783333333333333,10020.0
1,T1_night_no_pv,2.8,10080.0
1,T1_night_no_pv,2.816666666666667,10140.0
1,T1_night_no_pv,2.8333333333333335,10200.0
1,T1_night_no_pv,2.85,10260.0
1,T1_night_no_pv,2.8666666666666667,10320.0
1,T1_night_no_pv,2.8833333333333333,10380.0
1,T1_night_no_pv,2.9,10440.0
1,T1_night_no_pv,2.9166666666666665,10500.0
1,T1_night_no_pv,2.933333333333333,10560.0
1,T1_night_no_pv,2.95,10620.0
1,T1_night_no_pv,2.966666666666667,10680.0
1,T1_night_no_pv,2.9833333333333334,10740.0
1,T1_night_no_pv,3.0,10800.0
1,T1_night_no_pv,3.0166666666666666,10860.0
1,T1_night_no_pv,3.033333333333333,10920.0
1,T1_night_no_pv,3.05,10980.0
1,T1_night_no_pv,3.066666666666667,11040.0
1,T1_night_no_pv,3.0833333333333335,11100.0
1,T1_night_no_pv,3.1,11160.0
1,T1_night_no_pv,3.1166666666666667,11220.0
1,T1_night_no_pv,3.1333333333333333,11280.0
1,T1_night_no_pv,3.15,11340.0
1,T1_night_no_pv,3.1666666666666665,11400.0
1,T1_night_no_pv,3.183333333333333,11460.0
1,T1_night_no_pv,3.2,11520.0
1,T1_night_no_pv,3.216666666666667,11580.0
1,T1_night_no_pv,3.2333333333333334,11640.0
1,T1_night_no_pv,3.25,11700.0
1,T1_night_no_pv,3.2666666666666666,11760.0
1,T1_night_no_pv,3.283333333333333,11820.0
1,T1_night_no_pv,3.3,11880.0
1,T1_night_no_pv,3.316666666666667,11940.0
1,T1_night_no_pv,3.3333333333333335,12000.0
1,T1_night_no_pv,3.35,12060.0
1,T1_night_no_pv,3.3666666666666667,12120.0
1,T1_night_no_pv,3.3833333333333333,12180.0
1,T1_night_no_pv,3.4,12240.0
1,T1_night_no_pv,3.4166666666666665,12300.0
1,T1_night_no_pv,3.433333333333333,12360.0
1,T1_night_no_pv,3.45,12420.0
1,T1_night_no_pv,3.466666666666667,12480.0
1,T1_night_no_pv,3.4833333333333334,12540.0
1,T1_night_no_pv,3.5,12600.0
1,T1_night_no_pv,3.5166666666666666,12660.0
1,T1_night_no_pv,3.533333333333333,12720.0
1,T1_night_no_pv,3.55,12780.0
1,T1_night_no_pv,3.566666666666667,12840.0
1,T1_night_no_pv,3.5833333333333335,12900.0
1,T1_night_no_pv,3.6,12960.0
1,T1_night_no_pv,3.6166666666666667,13020.0
1,T1_night_no_pv,3.6333333333333333,13080.0
1,T1_night_no_pv,3.65,13140.0
1,T1_night_no_pv,3.6666666666666665,13200.0
1,T1_night_no_pv,3.683333333333333,13260.0
1,T1_night_no_pv,3.7,13320.0
1,T1_night_no_pv,3.716666666666667,13380.0
1,T1_night_no_pv,3.7333333333333334,13440.0
1,T1_night_no_pv,3.75,13500.0
1,T1_night_no_pv,3.7666666666666666,13560.0
1,T1_night_no_pv,3.783333333333333,13620.0
1,T1_night_no_pv,3.8,13680.0
1,T1_night_no_pv,3.816666666666667,13740.0
1,T1_night_no_pv,3.8333333333333335,13800.0
1,T1_night_no_pv,3.85,13860.0
1,T1_night_no_pv,3.8666666666666667,13920.0
1,T1_night_no_pv,3.8833333333333333,13980.0
1,T1_night_no_pv,3.9,14040.0
1,T1_night_no_pv,3.9166666666666665,14100.0
1,T1_night_no_pv,3.933333333333333,14160.0
1,T1_night_no_pv,3.95,14220.0
1,T1_night_no_pv,3.966666666666667,14280.0
1,T1_night_no_pv,3.9833333333333334,14340.0
1,T1_night_no_pv,4.0,14400.0
1,T1_night_no_pv,4.016666666666667,14460.0
1,T1_night_no_pv,4.033333333333333,14520.0
1,T1_night_no_pv,4.05,14580.0
1,T1_night_no_pv,4.066666666666666,14640.0
1,T1_night_no_pv,4.083333333333333,14700.0
1,T1_night_no_pv,4.1,14760.0
1,T1_night_no_pv,4.116666666666666,14820.0
1,T1_night_no_pv,4.133333333333334,14880.0
1,T1_night_no_pv,4.15,14940.0
1,T1_night_no_pv,4.166666666666667,15000.0
1,T1_night_no_pv,4.183333333333334,15060.0
1,T1_night_no_pv,4.2,15120.0
1,T1_night_no_pv,4.216666666666667,15180.0
1,T1_night_no_pv,4.233333333333333,15240.0
1,T1_night_no_pv,4.25,15300.0
1,T1_night_no_pv,4.266666666666667,15360.0
1,T1_night_no_pv,4.283333333333333,15420.0
1,T1_night_no_pv,4.3,15480.0
1,T1_night_no_pv,4.316666666666666,15540.0
1,T1_night_no_pv,4.333333333333333,15600.0
1,T1_night_no_pv,4.35,15660.0
1,T1_night_no_pv,4.366666666666666,15720.0
1,T1_night_no_pv,4.383333333333334,15780.0
1,T1_night_no_pv,4.4,15840.0
1,T1_night_no_pv,4.416666666666667,15900.0
1,T1_night_no_pv,4.433333333333334,15960.0
1,T1_night_no_pv,4.45,16020.0
1,T1_night_no_pv,4.466666666666667,16080.0
1,T1_night_no_pv,4.483333333333333,16140.0
1,T1_night_no_pv,4.5,16200.0
1,T1_night_no_pv,4.516666666666667,16260.0
1,T1_night_no_pv,4.533333333333333,16320.0
1,T1_night_no_pv,4.55,16380.0
1,T1_night_no_pv,4.566666666666666,16440.0
1,T1_night_no_pv,4.583333333333333,16500.0
1,T1_night_no_pv,4.6,16560.0
1,T1_night_no_pv,4.616666666666666,16620.0
1,T1_night_no_pv,4.633333333333334,16680.0
1,T1_night_no_pv,4.65,16740.0
1,T1_night_no_pv,4.666666666666667,16800.0
1,T1_night_no_pv,4.683333333333334,16860.0
1,T1_night_no_pv,4.7,16920.0
1,T1_night_no_pv,4.716666666666667,16980.0
1,T1_night_no_pv,4.733333333333333,17040.0
1,T1_night_no_pv,4.75,17100.0
1,T1_night_no_pv,4.766666666666667,17160.0
1,T1_night_no_pv,4.783333333333333,17220.0
1,T1_night_no_pv,4.8,17280.0
1,T1_night_no_pv,4.816666666666666,17340.0
1,T1_night_no_pv,4.833333333333333,17400.0
1,T1_night_no_pv,4.85,17460.0
1,T1_night_no_pv,4.866666666666666,17520.0
1,T1_night_no_pv,4.883333333333334,17580.0
1,T1_night_no_pv,4.9,17640.0
1,T1_night_no_pv,4.916666666666667,17700.0
1,T1_night_no_pv,4.933333333333334,17760.0
1,T1_night_no_pv,4.95,17820.0
1,T1_night_no_pv,4.966666666666667,17880.0
1,T1_night_no_pv,4.983333333333333,17940.0
1,T1_night_no_pv,5.0,18000.0
1,T1_night_no_pv,5.016666666666667,18060.0
1,T1_night_no_pv,5.033333333333333,18120.0
1,T1_night_no_pv,5.05,18180.0
1,T1_night_no_pv,5.066666666666666,18240.0
1,T1_night_no_pv,5.083333333333333,18300.0
1,T1_night_no_pv,5.1,18360.0
1,T1_night_no_pv,5.116666666666666,18420.0
1,T1_night_no_pv,5.133333333333334,18480.0
1,T1_night_no_pv,5.15,18540.0
1,T1_night_no_pv,5.166666666666667,18600.0
1,T1_night_no_pv,5.183333333333334,18660.0
1,T1_night_no_pv,5.2,18720.0
1,T1_night_no_pv,5.216666666666667,18780.0
1,T1_night_no_pv,5.233333333333333,18840.0
1,T1_night_no_pv,5.25,18900.0
1,T1_night_no_pv,5.266666666666667,18960.0
1,T1_night_no_pv,5.283333333333333,19020.0
1,T1_night_no_pv,5.3,19080.0
1,T1_night_no_pv,5.316666666666666,19140.0
1,T1_night_no_pv,5.333333333333333,19200.0
1,T1_night_no_pv,5.35,19260.0
1,T1_night_no_pv,5.366666666666666,19320.0
1,T1_night_no_pv,5.383333333333334,19380.0
1,T1_night_no_pv,5.4,19440.0
1,T1_night_no_pv,5.416666666666667,19500.0
1,T1_night_no_pv,5.433333333333334,19560.0
1,T1_night_no_pv,5.45,19620.0
1,T1_night_no_pv,5.466666666666667,19680.0
1,T1_night_no_pv,5.483333333333333,19740.0
1,T1_night_no_pv,5.5,19800.0
1,T1_night_no_pv,5.516666666666667,19860.0
1,T1_night_no_pv,5.533333333333333,19920.0
1,T1_night_no_pv,5.55,19980.0
1,T1_night_no_pv,5.566666666666666,20040.0
1,T1_night_no_pv,5.583333333333333,20100.0
1,T1_night_no_pv,5.6,20160.0
1,T1_night_no_pv,5.616666666666666,20220.0
1,T1_night_no_pv,5.633333333333334,20280.0
1,T1_night_no_pv,5.65,20340.0
1,T1_night_no_pv,5.666666666666667,20400.0
1,T1_night_no_pv,5.683333333333334,20460.0
1,T1_night_no_pv,5.7,20520.0
1,T1_night_no_pv,5.716666666666667,20580.0
1,T1_night_no_pv,5.733333333333333,20640.0
1,T1_night_no_pv,5.75,20700.0
1,T1_night_no_pv,5.766666666666667,20760.0
1,T1_night_no_pv,5.783333333333333,20820.0
1,T1_night_no_pv,5.8,20880.0
1,T1_night_no_pv,5.816666666666666,20940.0
1,T1_night_no_pv,5.833333333333333,21000.0
1,T1_night_no_pv,5.85,21060.0
1,T1_night_no_pv,5.866666666666666,21120.0
1,T1_night_no_pv,5.883333333333334,21180.0
1,T1_night_no_pv,5.9,21240.0
2,T2_dawn_weak_light,6.183333333333334,660.0
2,T2_dawn_weak_light,6.2,720.0
2,T2_dawn_weak_light,6.216666666666667,780.0
2,T2_dawn_weak_light,6.233333333333333,840.0
2,T2_dawn_weak_light,6.25,900.0
2,T2_dawn_weak_light,6.266666666666667,960.0
2,T2_dawn_weak_light,6.283333333333333,1020.0
2,T2_dawn_weak_light,6.3,1080.0
2,T2_dawn_weak_light,6.316666666666666,1140.0
2,T2_dawn_weak_light,6.333333333333333,1200.0
2,T2_dawn_weak_light,6.35,1260.0
2,T2_dawn_weak_light,6.366666666666666,1320.0
2,T2_dawn_weak_light,6.383333333333334,1380.0
2,T2_dawn_weak_light,6.4,1440.0
2,T2_dawn_weak_light,6.416666666666667,1500.0
2,T2_dawn_weak_light,6.433333333333334,1560.0
2,T2_dawn_weak_light,6.45,1620.0
2,T2_dawn_weak_light,6.466666666666667,1680.0
2,T2_dawn_weak_light,6.483333333333333,1740.0
2,T2_dawn_weak_light,6.5,1800.0
2,T2_dawn_weak_light,6.516666666666667,1860.0
2,T2_dawn_weak_light,6.533333333333333,1920.0
2,T2_dawn_weak_light,6.55,1980.0
2,T2_dawn_weak_light,6.566666666666666,2040.0
2,T2_dawn_weak_light,6.583333333333333,2100.0
2,T2_dawn_weak_light,6.6,2160.0
2,T2_dawn_weak_light,6.616666666666667,2220.0
2,T2_dawn_weak_light,6.633333333333333,2280.0
2,T2_dawn_weak_light,6.65,2340.0
2,T2_dawn_weak_light,6.666666666666667,2400.0
2,T2_dawn_weak_light,6.683333333333334,2460.0
2,T2_dawn_weak_light,6.7,2520.0
2,T2_dawn_weak_light,6.716666666666667,2580.0
2,T2_dawn_weak_light,6.733333333333333,2640.0
2,T2_dawn_weak_light,6.75,2700.0
2,T2_dawn_weak_light,6.766666666666667,2760.0
2,T2_dawn_weak_light,6.783333333333333,2820.0
2,T2_dawn_weak_light,6.8,2880.0
2,T2_dawn_weak_light,6.816666666666666,2940.0
2,T2_dawn_weak_light,6.833333333333333,3000.0
2,T2_dawn_weak_light,6.85,3060.0
2,T2_dawn_weak_light,6.866666666666667,3120.0
2,T2_dawn_weak_light,6.883333333333333,3180.0
2,T2_dawn_weak_light,6.9,3240.0
2,T2_dawn_weak_light,6.916666666666667,3300.0
2,T2_dawn_weak_light,6.933333333333334,3360.0
2,T2_dawn_weak_light,6.95,3420.0
2,T2_dawn_weak_light,6.966666666666667,3480.0
2,T2_dawn_weak_light,6.983333333333333,3540.0
2,T2_dawn_weak_light,7.0,3600.0
2,T2_dawn_weak_light,7.016666666666667,3660.0
2,T2_dawn_weak_light,7.033333333333333,3720.0
2,T2_dawn_weak_light,7.05,3780.0
2,T2_dawn_weak_light,7.066666666666666,3840.0
2,T2_dawn_weak_light,7.083333333333333,3900.0
2,T2_dawn_weak_light,7.1,3960.0
2,T2_dawn_weak_light,7.116666666666667,4020.0
2,T2_dawn_weak_light,7.133333333333333,4080.0
2,T2_dawn_weak_light,7.15,4140.0
2,T2_dawn_weak_light,7.166666666666667,4200.0
2,T2_dawn_weak_light,7.183333333333334,4260.0
2,T2_dawn_weak_light,7.2,4320.0
2,T2_dawn_weak_light,7.216666666666667,4380.0
2,T2_dawn_weak_light,7.233333333333333,4440.0
2,T2_dawn_weak_light,7.25,4500.0
2,T2_dawn_weak_light,7.266666666666667,4560.0
2,T2_dawn_weak_light,7.283333333333333,4620.0
2,T2_dawn_weak_light,7.3,4680.0
2,T2_dawn_weak_light,7.316666666666666,4740.0
2,T2_dawn_weak_light,7.333333333333333,4800.0
2,T2_dawn_weak_light,7.35,4860.0
2,T2_dawn_weak_light,7.366666666666667,4920.0
2,T2_dawn_weak_light,7.383333333333333,4980.0
2,T2_dawn_weak_light,7.4,5040.0
2,T2_dawn_weak_light,7.416666666666667,5100.0
2,T2_dawn_weak_light,7.433333333333334,5160.0
2,T2_dawn_weak_light,7.45,5220.0
2,T2_dawn_weak_light,7.466666666666667,5280.0
2,T2_dawn_weak_light,7.483333333333333,5340.0
2,T2_dawn_weak_light,7.5,5400.0
2,T2_dawn_weak_light,7.516666666666667,5460.0
2,T2_dawn_weak_light,7.533333333333333,5520.0
2,T2_dawn_weak_light,7.55,5580.0
2,T2_dawn_weak_light,7.566666666666666,5640.0
2,T2_dawn_weak_light,7.583333333333333,5700.0
2,T2_dawn_weak_light,7.6,5760.0
2,T2_dawn_weak_light,7.616666666666667,5820.0
2,T2_dawn_weak_light,7.633333333333333,5880.0
2,T2_dawn_weak_light,7.65,5940.0
2,T2_dawn_weak_light,7.666666666666667,6000.0
2,T2_dawn_weak_light,7.683333333333334,6060.0
2,T2_dawn_weak_light,7.7,6120.0
2,T2_dawn_weak_light,7.716666666666667,6180.0
2,T2_dawn_weak_light,7.733333333333333,6240.0
2,T2_dawn_weak_light,7.75,6300.0
2,T2_dawn_weak_light,7.766666666666667,6360.0
2,T2_dawn_weak_light,7.783333333333333,6420.0
2,T2_dawn_weak_light,7.8,6480.0
2,T2_dawn_weak_light,7.816666666666666,6540.0
2,T2_dawn_weak_light,7.833333333333333,6600.0
2,T2_dawn_weak_light,7.85,6660.0
2,T2_dawn_weak_light,7.866666666666667,6720.0
2,T2_dawn_weak_light,7.883333333333333,6780.0
2,T2_dawn_weak_light,7.9,6840.0
2,T2_dawn_weak_light,7.916666666666667,6900.0
2,T2_dawn_weak_light,7.933333333333334,6960.0
2,T2_dawn_weak_light,7.95,7020.0
2,T2_dawn_weak_light,7.966666666666667,7080.0
2,T2_dawn_weak_light,7.983333333333333,7140.0
2,T2_dawn_weak_light,8.0,7200.0
2,T2_dawn_weak_light,8.016666666666666,7260.0
2,T2_dawn_weak_light,8.033333333333333,7320.0
2,T2_dawn_weak_light,8.05,7380.0
2,T2_dawn_weak_light,8.066666666666666,7440.0
2,T2_dawn_weak_light,8.083333333333334,7500.0
2,T2_dawn_weak_light,8.1,7560.0
2,T2_dawn_weak_light,8.116666666666667,7620.0
2,T2_dawn_weak_light,8.133333333333333,7680.0
2,T2_dawn_weak_light,8.15,7740.0
2,T2_dawn_weak_light,8.166666666666666,7800.0
2,T2_dawn_weak_light,8.183333333333334,7860.0
2,T2_dawn_weak_light,8.2,7920.0
2,T2_dawn_weak_light,8.216666666666667,7980.0
2,T2_dawn_weak_light,8.233333333333334,8040.0
2,T2_dawn_weak_light,8.25,8100.0
2,T2_dawn_weak_light,8.266666666666666,8160.0
2,T2_dawn_weak_light,8.283333333333333,8220.0
2,T2_dawn_weak_light,8.3,8280.0
2,T2_dawn_weak_light,8.316666666666666,8340.0
2,T2_dawn_weak_light,8.333333333333334,8400.0
2,T2_dawn_weak_light,8.35,8460.0
2,T2_dawn_weak_light,8.366666666666667,8520.0
2,T2_dawn_weak_light,8.383333333333333,8580.0
2,T2_dawn_weak_light,8.4,8640.0
2,T2_dawn_weak_light,8.416666666666666,8700.0
2,T2_dawn_weak_light,8.433333333333334,8760.0
2,T2_dawn_weak_light,8.45,8820.0
2,T2_dawn_weak_light,8.466666666666667,8880.0
2,T2_dawn_weak_light,8.483333333333334,8940.0
2,T2_dawn_weak_light,8.5,9000.0
2,T2_dawn_weak_light,8.516666666666666,9060.0
2,T2_dawn_weak_light,8.533333333333333,9120.0
2,T2_dawn_weak_light,8.55,9180.0
2,T2_dawn_weak_light,8.566666666666666,9240.0
2,T2_dawn_weak_light,8.583333333333334,9300.0
2,T2_dawn_weak_light,8.6,9360.0
2,T2_dawn_weak_light,8.616666666666667,9420.0
2,T2_dawn_weak_light,8.633333333333333,9480.0
2,T2_dawn_weak_light,8.65,9540.0
2,T2_dawn_weak_light,8.666666666666666,9600.0
2,T2_dawn_weak_light,8.683333333333334,9660.0
2,T2_dawn_weak_light,8.7,9720.0
2,T2_dawn_weak_light,8.716666666666667,9780.0
2,T2_dawn_weak_light,8.733333333333334,9840.0
2,T2_dawn_weak_light,8.75,9900.0
2,T2_dawn_weak_light,8.766666666666666,9960.0
2,T2_dawn_weak_light,8.783333333333333,10020.0
2,T2_dawn_weak_light,8.8,10080.0
2,T2_dawn_weak_light,8.816666666666666,10140.0
2,T2_dawn_weak_light,8.833333333333334,10200.0
2,T2_dawn_weak_light,8.85,10260.0
2,T2_dawn_weak_light,8.866666666666667,10320.0
2,T2_dawn_weak_light,8.883333333333333,10380.0
2,T2_dawn_weak_light,8.9,10440.0
2,T2_dawn_weak_light,8.916666666666666,10500.0
2,T2_dawn_weak_light,8.933333333333334,10560.0
2,T2_dawn_weak_light,8.95,10620.0
2,T2_dawn_weak_light,8.966666666666667,10680.0
2,T2_dawn_weak_light,8.983333333333334,10740.0
2,T2_dawn_weak_light,9.0,10800.0
2,T2_dawn_weak_light,9.016666666666666,10860.0
2,T2_dawn_weak_light,9.033333333333333,10920.0
2,T2_dawn_weak_light,9.05,10980.0
2,T2_dawn_weak_light,9.066666666666666,11040.0
2,T2_dawn_weak_light,9.083333333333334,11100.0
2,T2_dawn_weak_light,9.1,11160.0
2,T2_dawn_weak_light,9.116666666666667,11220.0
2,T2_dawn_weak_light,9.133333333333333,11280.0
2,T2_dawn_weak_light,9.15,11340.0
2,T2_dawn_weak_light,9.166666666666666,11400.0
2,T2_dawn_weak_light,9.183333333333334,11460.0
2,T2_dawn_weak_light,9.2,11520.0
2,T2_dawn_weak_light,9.216666666666667,11580.0
2,T2_dawn_weak_light,9.233333333333334,11640.0
2,T2_dawn_weak_light,9.25,11700.0
2,T2_dawn_weak_light,9.266666666666666,11760.0
2,T2_dawn_weak_light,9.283333333333333,11820.0
2,T2_dawn_weak_light,9.3,11880.0
2,T2_dawn_weak_light,9.316666666666666,11940.0
2,T2_dawn_weak_light,9.333333333333334,12000.0
2,T2_dawn_weak_light,9.35,12060.0
2,T2_dawn_weak_light,9.366666666666667,12120.0
2,T2_dawn_weak_light,9.383333333333333,12180.0
2,T2_dawn_weak_light,9.4,12240.0
2,T2_dawn_weak_light,9.416666666666666,12300.0
2,T2_dawn_weak_light,9.433333333333334,12360.0
2,T2_dawn_weak_light,9.45,12420.0
2,T2_dawn_weak_light,9.466666666666667,12480.0
2,T2_dawn_weak_light,9.483333333333334,12540.0
2,T2_dawn_weak_light,9.5,12600.0
2,T2_dawn_weak_light,9.516666666666666,12660.0
2,T2_dawn_weak_light,9.533333333333333,12720.0
2,T2_dawn_weak_light,9.55,12780.0
2,T2_dawn_weak_light,9.566666666666666,12840.0
2,T2_dawn_weak_light,9.583333333333334,12900.0
2,T2_dawn_weak_light,9.6,12960.0
2,T2_dawn_weak_light,9.616666666666667,13020.0
2,T2_dawn_weak_light,9.633333333333333,13080.0
2,T2_dawn_weak_light,9.65,13140.0
2,T2_dawn_weak_light,9.666666666666666,13200.0
2,T2_dawn_weak_light,9.683333333333334,13260.0
2,T2_dawn_weak_light,9.7,13320.0
2,T2_dawn_weak_light,9.716666666666667,13380.0
2,T2_dawn_weak_light,9.733333333333334,13440.0
2,T2_dawn_weak_light,9.75,13500.0
2,T2_dawn_weak_light,9.766666666666666,13560.0
2,T2_dawn_weak_light,9.783333333333333,13620.0
2,T2_dawn_weak_light,9.8,13680.0
2,T2_dawn_weak_light,9.816666666666666,13740.0
2,T2_dawn_weak_light,9.833333333333334,13800.0
2,T2_dawn_weak_light,9.85,13860.0
2,T2_dawn_weak_light,9.866666666666667,13920.0
